,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,Class
3769,0.8,0.4,0.3,1.1,-0.1,1.1,0.7,1.5,1.8,1.4,1.9,3.0,3.1,4.9,5.5,4.7,4.7,3.4,1.2,0.9,-0.2,0.4,2.0,0.7,-0.5,0.3,1.8,-0.2,1.2,0.0,-0.9,-1.1,-0.8,0.0,-0.9,-0.8,0.5,-2.6,-0.2,0.4,0.0
3770,-0.7,0.8,1.3,-1.0,-0.4,3.0,1.2,-0.1,0.2,2.8,0.9,4.0,3.7,2.9,5.9,2.7,2.5,3.0,0.7,-0.2,0.0,-1.5,1.3,-0.1,-1.9,0.5,2.1,-0.1,-1.4,0.6,2.4,-0.2,0.6,2.2,-0.3,-0.6,-1.4,0.8,0.2,-0.8,0.0
3771,0.0,-0.5,-0.4,0.6,1.1,-0.4,0.8,-0.7,1.3,2.7,2.9,3.4,3.3,4.4,5.3,2.9,3.6,1.8,0.5,3.0,0.7,2.1,0.5,0.6,-0.5,-0.1,-0.3,0.1,-0.3,-0.1,-0.6,1.4,-0.1,-1.4,-2.0,2.3,0.2,-0.7,-2.3,0.3,1.0
3772,-2.3,1.1,1.0,2.1,3.2,2.3,4.4,1.9,3.1,2.5,2.0,2.5,0.4,0.6,0.2,0.5,1.3,-0.1,0.3,0.6,0.3,-0.2,0.9,0.6,-0.7,-1.7,0.0,1.4,0.4,-1.2,1.2,-0.3,-0.3,0.6,0.3,0.1,1.2,-0.3,1.7,1.3,0.0
3773,-2.1,1.4,2.7,2.5,2.5,3.6,5.5,5.1,6.7,1.2,3.4,3.5,0.6,0.5,2.0,1.9,-0.3,0.7,0.1,-0.5,-0.3,-0.7,-1.7,-1.8,-0.7,-1.2,0.1,1.4,1.1,-0.7,-1.7,0.2,0.3,0.1,1.0,-0.7,0.3,-0.7,0.5,0.9,1.0
3774,-0.9,-0.6,-0.7,-1.4,-1.5,-0.8,-0.8,1.1,3.0,1.1,0.8,2.7,5.8,4.2,5.2,4.3,4.6,3.3,2.2,-1.8,-1.0,0.4,-1.0,1.0,-0.8,-1.9,2.4,-0.7,1.5,-1.6,-0.8,-1.4,0.5,-0.9,1.8,-0.3,0.4,-1.9,-1.4,0.5,0.0
3775,0.8,0.1,2.0,3.3,3.9,4.8,6.1,4.7,4.1,4.2,3.3,2.7,1.2,1.6,1.1,0.0,-0.5,-1.9,-0.1,0.2,-0.7,-0.8,-0.9,-0.9,0.0,0.4,1.1,-0.1,1.1,-0.9,1.2,0.5,-1.7,0.6,1.8,1.4,-0.2,2.2,-0.2,0.3,1.0
3776,-1.9,0.8,0.7,0.1,1.3,-0.8,1.6,2.1,-0.9,0.7,3.3,3.7,4.2,4.2,5.0,4.5,2.4,1.9,0.9,0.8,0.4,-0.8,0.6,2.3,0.5,-0.5,-1.9,-0.8,-0.5,-1.6,-1.3,1.8,-1.1,0.5,0.4,-0.5,-1.0,-0.4,0.5,-1.2,1.0
3777,-1.7,0.1,-0.6,-0.8,-2.5,-0.2,1.2,-0.5,0.6,2.7,5.1,2.8,6.2,5.5,4.6,4.1,1.5,0.7,0.7,1.5,-1.0,-0.2,1.8,-1.4,-0.4,-0.9,-1.1,-0.3,-0.2,-0.5,-1.2,0.2,0.4,-0.4,-0.1,0.8,0.8,-1.4,-0.9,1.0,1.0
3778,-2.5,-0.8,1.1,-0.2,-3.1,-0.1,0.9,1.1,3.2,2.7,5.1,4.1,4.6,4.4,4.5,2.2,2.1,1.4,0.5,0.6,0.9,-1.3,1.0,1.8,0.5,-0.8,0.4,-1.1,-1.0,-2.1,0.0,0.0,-0.7,-0.6,0.0,2.0,1.2,-0.4,0.0,-0.8,1.0
3779,0.7,1.1,2.5,1.8,1.6,-0.9,3.1,3.6,3.0,4.1,4.5,3.8,3.6,0.8,1.6,1.7,0.6,0.3,0.4,0.1,0.2,0.3,0.5,0.0,1.2,-0.9,0.2,0.7,1.5,0.8,0.6,-1.9,0.7,0.0,1.5,1.5,-0.1,-0.9,1.2,1.3,1.0
3780,0.7,1.2,-0.3,-0.3,-0.5,2.5,2.9,3.9,4.6,4.9,5.2,4.7,2.9,2.3,2.5,0.1,-0.1,-1.2,-0.8,-0.5,0.1,-1.3,-0.5,0.3,0.0,-0.8,-0.7,-0.2,0.3,0.5,1.6,0.6,-0.1,1.5,1.1,-0.2,0.5,0.6,-2.4,2.7,1.0
3781,-0.2,-0.6,1.2,2.7,-0.1,1.7,2.6,1.5,3.1,3.0,6.8,5.2,3.0,2.3,2.1,2.6,0.2,0.6,-1.4,1.3,-0.1,2.7,-1.0,-0.1,0.6,1.1,0.5,1.1,-2.3,-0.8,-0.5,-0.4,-1.7,-2.7,-0.2,1.8,-0.8,-0.2,-1.2,-0.3,1.0
3782,1.2,0.1,-0.9,-1.7,-0.3,0.0,1.2,5.0,4.9,4.6,7.3,4.3,2.9,4.4,2.4,0.9,0.5,0.4,0.4,0.3,0.3,-0.6,-0.5,-1.1,-0.1,-0.8,-0.5,0.9,0.0,1.3,0.1,-0.2,1.1,-1.5,-0.3,0.1,1.1,-0.6,-0.1,0.5,1.0
3783,1.3,0.3,1.5,0.1,3.3,2.4,4.1,4.1,4.9,3.3,2.2,0.7,0.3,2.6,2.8,3.0,0.3,-0.4,1.0,0.9,0.7,-0.6,-1.1,0.3,0.7,1.2,-0.3,0.8,-1.1,-1.1,0.6,0.4,-0.6,1.0,-1.4,-0.3,0.9,-0.4,0.5,-1.0,0.0
3784,-1.4,-0.1,0.0,0.6,-1.5,2.4,0.8,1.4,2.9,4.2,2.8,3.4,3.1,4.0,4.9,2.6,3.1,2.1,3.0,0.8,-0.4,0.6,-0.5,-1.0,0.1,-0.9,-1.8,1.5,-0.6,0.6,-0.6,-2.4,2.1,0.2,1.5,0.0,-1.0,-1.9,1.5,-0.3,1.0
3785,-0.8,0.2,0.0,0.2,-1.6,-0.7,1.3,1.8,1.3,3.0,5.7,5.9,6.3,5.1,6.2,3.3,3.7,3.6,2.4,1.5,-1.2,-1.2,0.3,0.0,1.3,1.7,-0.8,0.4,0.0,0.4,1.2,0.8,1.0,0.6,1.1,-0.3,-2.6,1.8,0.2,-1.2,1.0
3786,-0.5,-0.8,1.2,4.2,3.9,4.3,4.6,1.2,3.5,3.4,3.8,3.1,1.3,-1.1,0.5,-0.9,-0.4,-2.3,0.9,-0.5,-0.3,0.4,-1.1,0.1,0.1,0.3,0.1,-0.4,2.1,-0.5,-1.5,-1.2,0.4,-1.5,-2.4,0.0,-0.2,0.7,1.0,0.4,1.0
3787,1.0,1.3,1.8,3.3,4.6,4.5,3.7,5.7,4.0,4.5,3.2,0.6,0.0,-0.9,-0.1,-0.6,0.7,-1.4,-1.5,0.4,-1.7,2.1,1.4,1.4,-1.4,-0.5,0.6,2.0,-1.6,2.0,0.1,-0.3,0.0,0.2,0.8,-0.6,2.0,-1.1,0.2,0.8,1.0
3788,-2.2,0.4,3.1,1.7,3.5,3.3,6.3,4.2,3.0,3.7,1.7,2.5,0.4,2.2,1.7,1.1,1.0,3.0,-1.8,-0.6,-0.4,0.6,1.4,-0.6,-1.1,0.2,1.1,-1.6,-0.2,-0.7,-1.7,1.3,-0.7,-1.9,-0.8,-0.7,-1.9,0.1,-0.7,-1.2,0.0
3789,-1.1,-0.3,1.8,0.1,1.1,2.2,5.1,6.1,4.9,2.2,4.2,3.2,3.5,1.9,0.4,0.5,-1.4,1.3,0.8,-0.2,-2.0,0.4,-0.7,-0.9,-1.5,-1.0,-0.3,-0.9,-0.7,0.8,-0.1,0.1,-1.3,-0.5,1.1,1.2,1.1,-0.5,0.2,-1.0,1.0
3790,-1.1,1.0,0.0,-0.3,-1.6,0.3,2.8,2.2,2.8,4.5,5.8,4.1,5.1,3.1,2.0,0.6,0.4,-0.8,-0.7,1.7,0.2,-0.6,0.2,-0.8,0.0,2.6,0.3,0.8,-0.3,1.1,0.1,-0.7,-0.5,1.4,-1.0,-1.4,-0.6,0.0,-1.8,-0.9,1.0
3791,0.5,0.4,0.8,1.2,2.3,2.3,2.0,3.5,2.3,3.9,1.2,0.5,1.8,1.5,3.0,1.2,1.4,0.6,1.6,0.0,-1.2,-0.7,-0.3,0.8,0.1,0.3,-0.2,-1.4,-0.9,-0.1,0.6,0.0,-0.5,-0.6,1.8,0.0,0.6,0.4,-2.1,0.6,0.0
3792,0.8,0.4,-1.0,0.1,-0.7,-0.2,1.2,2.1,1.7,1.6,2.7,2.0,3.6,2.7,4.8,4.0,2.2,2.1,0.6,0.0,-1.7,-0.9,2.3,0.0,0.5,-0.1,-0.7,0.1,-1.9,1.4,1.0,0.7,0.9,-1.5,1.4,1.0,1.0,-1.6,-2.3,-0.5,0.0
3793,-0.1,0.2,0.7,-0.7,0.9,-1.3,-0.4,1.3,1.4,3.5,4.4,4.9,3.2,5.6,6.2,3.9,1.7,-0.2,0.3,-0.4,-0.7,0.9,0.4,-0.4,0.9,-1.2,-0.5,-1.8,0.1,1.1,2.3,1.0,2.8,0.3,-0.1,-0.9,0.8,-0.5,-0.4,-0.3,1.0
3794,-2.1,0.7,1.7,0.9,-1.3,-2.0,1.1,0.5,3.0,4.2,2.2,4.5,3.9,3.7,3.5,1.9,2.1,-0.1,3.6,0.1,0.2,-1.9,-1.5,-0.9,2.4,-0.6,1.7,0.5,-0.4,0.7,0.6,0.3,2.3,1.3,0.2,-0.4,-0.5,-0.7,-0.4,-0.5,1.0
3795,0.9,-0.1,1.2,2.1,3.2,1.9,1.3,1.0,0.1,0.8,1.2,3.0,2.3,2.1,4.6,1.4,2.7,4.5,1.2,1.2,-0.8,-0.5,0.1,2.3,-0.6,0.8,-1.7,-0.8,-0.2,-0.1,-1.0,0.1,0.2,0.8,0.9,0.5,0.6,0.6,-1.1,-0.1,0.0
3796,1.5,2.4,1.0,3.6,1.9,3.9,2.5,2.9,1.8,3.4,0.9,3.0,0.9,1.2,3.7,1.0,1.1,1.4,-1.1,0.7,-0.9,0.8,-0.3,2.0,0.7,-0.5,-0.9,-0.7,-0.1,0.4,-0.5,-1.4,-1.0,-0.8,0.0,0.4,-0.2,0.4,-2.2,1.3,0.0
3797,2.4,1.0,0.9,2.8,0.8,3.1,3.9,4.1,2.8,3.4,5.0,3.3,2.6,2.3,0.8,1.8,0.2,0.0,-0.2,0.1,0.0,-1.2,1.2,-0.1,-2.2,-1.3,0.3,-0.4,1.0,-0.5,0.8,-1.2,-2.1,-0.8,-0.1,-0.1,0.1,0.6,1.3,-1.2,1.0
3798,0.1,0.0,-0.6,0.5,1.9,2.1,5.3,4.1,5.6,4.5,5.8,5.1,3.4,4.3,0.1,1.0,-0.3,0.5,0.2,0.4,0.6,-0.9,0.1,1.6,-0.2,-0.1,1.3,0.0,0.4,-1.0,0.3,1.4,-0.7,-1.1,1.1,1.0,0.4,1.1,0.0,0.4,1.0
3799,0.3,2.8,2.2,3.3,5.6,6.0,4.8,3.0,5.0,2.6,1.7,1.2,-0.4,-1.4,1.3,-0.2,0.3,0.5,1.0,-0.5,1.3,-0.2,-2.4,-1.3,0.7,0.1,0.9,-0.4,0.2,0.8,-0.3,-0.4,-0.9,-0.3,1.4,1.7,-1.1,0.3,0.1,0.8,0.0
3800,-1.5,-0.7,1.1,-0.2,2.6,3.1,4.4,1.8,1.3,2.6,2.1,3.1,1.5,1.4,3.0,2.8,2.3,3.7,1.2,0.7,0.2,0.2,-0.8,-0.8,1.6,0.0,-0.2,-0.4,-0.3,0.4,0.0,-0.4,1.8,-1.8,-0.1,-0.9,-1.5,-0.1,-1.2,1.7,0.0
3801,0.8,0.4,1.0,2.7,4.5,5.2,5.6,5.0,1.6,2.6,2.4,0.8,0.9,0.4,0.4,1.0,1.1,1.6,0.0,-1.0,-1.3,0.6,-0.5,-0.8,-0.7,1.9,-0.5,1.8,-0.1,0.6,-1.6,-1.3,0.7,2.7,-0.7,-0.5,-0.6,-0.7,-0.9,-2.0,0.0
3802,-1.4,0.1,-0.1,-0.4,-1.4,-0.8,0.2,0.0,0.2,3.6,3.4,5.5,5.0,5.3,3.7,5.0,1.7,2.2,-0.3,-0.3,0.4,0.7,0.0,-0.6,-1.2,0.2,-0.2,0.7,-0.8,0.7,-0.8,-0.2,0.4,1.3,-0.1,-0.4,1.4,-0.7,-2.0,1.4,1.0
3803,-1.1,0.2,1.0,-0.9,0.4,0.6,3.4,2.5,1.5,-0.1,2.9,3.8,2.7,5.3,6.7,4.0,2.1,1.7,2.5,1.2,-0.7,0.2,0.1,0.8,-0.4,0.3,-0.3,1.0,0.1,0.8,0.0,-0.7,-0.1,-0.5,-1.2,2.0,1.2,-1.3,-0.1,-0.3,0.0
3804,1.4,0.4,-0.8,2.3,2.3,3.5,3.6,2.7,0.2,1.6,0.5,2.3,1.5,2.3,4.8,5.5,2.4,2.3,1.4,1.0,-0.4,2.1,0.1,-0.1,-0.4,1.5,0.1,1.3,0.7,-0.5,-0.1,-2.2,-0.7,0.6,0.6,-1.1,0.2,0.0,0.1,0.7,0.0
3805,-0.6,0.8,1.6,3.0,2.0,1.1,2.4,3.2,1.9,1.6,1.5,0.8,3.7,2.6,4.9,4.0,3.0,1.9,3.0,0.3,0.4,0.4,-0.5,-1.8,-0.9,-1.1,1.4,-0.6,0.8,0.5,1.5,0.7,1.3,0.2,-0.7,0.0,-2.5,1.2,-0.1,-0.2,0.0
3806,0.4,0.1,0.3,1.6,0.4,0.1,2.9,2.5,4.8,5.7,6.2,4.9,4.3,2.0,2.0,1.9,1.7,1.5,-0.7,-0.5,0.4,0.5,2.4,-1.8,0.5,-0.5,1.2,0.9,2.2,-1.1,0.0,-0.5,-0.7,1.0,0.5,0.2,-0.2,0.5,1.5,-0.3,1.0
3807,1.3,0.8,0.9,2.7,3.7,2.8,2.2,4.7,3.7,5.7,2.9,2.6,0.5,-1.4,0.4,0.9,-1.6,1.3,0.2,-0.9,0.9,-0.1,1.2,-0.5,-1.1,-1.1,-1.4,0.4,1.8,0.9,-0.5,-1.4,0.2,1.7,0.9,1.4,-1.2,2.8,-2.7,0.2,1.0
3808,1.0,2.1,-1.4,1.1,0.5,1.1,0.2,3.9,2.4,-0.5,1.9,2.0,3.4,3.5,4.4,2.8,2.9,3.7,1.8,0.4,-1.0,1.2,2.1,0.0,-2.2,-1.0,0.6,0.7,-1.1,0.2,-0.5,-1.4,-0.3,-0.9,-0.5,-0.8,0.8,0.2,-1.1,1.2,0.0
3809,0.6,-0.7,0.4,2.4,5.8,6.4,5.0,5.4,3.2,3.1,2.9,1.4,2.1,0.0,1.2,0.6,-1.4,1.2,0.3,-1.6,-1.2,0.9,0.5,-0.5,0.3,0.7,-0.7,0.3,-0.2,0.9,-2.1,0.0,0.6,-1.1,-0.4,-1.5,-1.4,-2.4,0.5,0.0,1.0
3810,0.2,0.5,1.2,-0.3,1.3,-0.4,3.8,4.5,3.2,4.5,4.8,2.7,2.6,2.8,1.6,0.4,0.5,-0.3,-1.1,-1.2,1.0,-0.2,1.1,1.0,0.1,-1.4,-0.1,-0.1,0.0,1.2,-0.5,-0.7,0.3,1.4,0.4,0.7,0.7,0.7,0.9,0.6,1.0
3811,-0.3,0.6,-0.6,0.6,4.2,6.5,4.9,4.4,3.8,4.0,3.4,2.5,1.8,2.4,0.9,1.8,0.0,-0.1,1.5,-0.9,1.0,-1.5,-0.2,0.0,1.6,1.3,1.0,0.4,-1.0,0.8,1.3,0.0,-0.8,-0.1,0.3,2.0,1.6,1.5,0.5,0.4,1.0
3812,-0.9,0.5,-0.1,-0.3,0.9,-1.1,-1.0,0.7,0.2,1.1,2.6,2.5,4.9,4.4,5.1,6.5,4.6,3.2,3.0,0.5,-2.8,0.0,-1.2,-1.2,1.4,-0.9,-0.1,0.6,-0.4,-0.2,-1.0,-2.4,1.9,0.0,-1.2,-0.8,-1.5,-1.8,-1.1,-0.9,0.0
3813,-0.9,-0.1,-0.7,0.7,0.8,2.4,4.1,2.2,4.6,4.9,4.7,3.9,3.0,1.7,1.3,0.5,-0.6,-2.6,3.4,0.1,2.5,0.2,1.1,0.2,-0.5,0.6,-0.9,-0.3,-0.1,1.0,-1.6,-0.8,-0.1,0.0,0.1,-0.8,1.2,0.3,0.3,-0.3,1.0
3814,-0.6,1.9,0.7,0.8,2.5,2.5,2.2,3.6,4.6,6.2,6.4,2.8,3.4,2.1,1.5,0.3,-0.2,0.7,0.3,0.2,-1.6,2.5,-0.6,0.5,-1.5,0.0,-1.5,0.0,1.0,-0.5,0.9,-0.2,-0.2,-0.4,-1.2,-0.6,-1.8,0.6,0.3,1.4,1.0
3815,-1.1,1.2,-0.1,1.3,0.7,1.6,2.7,1.0,-0.1,3.2,4.5,2.3,2.4,3.0,2.4,3.0,1.7,1.6,2.8,-1.0,-1.0,-2.2,0.7,0.4,0.3,1.8,-0.1,0.8,1.9,-0.4,0.5,0.5,-0.8,-0.7,1.7,-0.6,-2.2,-0.8,-0.2,0.0,1.0
3816,-0.1,-0.4,-0.1,1.1,2.3,1.6,3.4,3.3,2.4,3.7,5.2,2.9,4.6,1.8,2.3,0.6,-1.3,-0.1,1.0,1.1,0.0,0.9,0.8,0.3,-1.7,-0.6,-0.7,0.0,0.8,0.1,-0.6,0.5,0.6,2.5,2.0,1.0,-0.4,-1.5,-1.1,2.5,1.0
3817,0.7,0.3,0.3,-0.7,0.3,1.7,-0.3,-0.3,0.3,0.2,4.0,4.1,4.0,6.1,5.2,4.6,3.7,4.4,1.8,0.1,-0.3,1.2,0.6,1.0,-0.6,-0.7,-0.1,1.2,0.0,-0.6,-1.3,-0.4,0.0,0.3,0.4,-1.8,-0.4,-0.2,-0.6,0.2,1.0
3818,-0.4,-0.6,1.0,0.1,1.8,0.2,-0.1,2.0,2.2,3.7,1.7,3.5,3.3,4.7,5.0,4.3,2.0,3.7,0.9,1.0,0.4,-0.6,1.0,-1.6,1.3,-0.2,0.2,0.2,0.5,-0.1,0.2,0.0,-0.4,0.2,0.9,-0.6,-1.8,0.3,0.3,0.1,1.0
3819,1.2,0.7,2.6,2.6,3.7,3.5,2.6,3.4,3.1,3.3,2.5,1.9,1.0,2.2,2.3,2.2,0.3,1.3,0.3,-1.0,-1.1,0.5,1.9,-0.1,-1.0,0.3,0.3,1.1,1.2,0.8,-0.2,-0.5,-0.2,1.1,-1.4,1.8,0.3,1.6,-0.1,-0.4,0.0
3820,-0.7,-1.0,0.9,1.3,0.6,1.9,0.9,2.3,3.5,6.4,5.9,4.8,3.7,1.6,0.8,1.7,1.2,0.4,-0.5,-0.1,0.8,0.0,-0.7,0.5,0.1,0.9,-0.8,1.1,-0.2,-0.7,-0.1,0.0,-0.2,-1.0,-0.1,1.1,-0.8,0.1,-1.2,-1.7,1.0
3821,0.5,0.2,1.3,2.7,1.3,4.3,4.6,4.5,3.0,4.1,2.5,3.2,0.0,1.1,0.9,-0.2,1.3,1.4,-1.2,-0.6,-1.9,0.1,-0.2,0.2,-0.1,0.5,0.5,0.0,1.0,-0.5,0.2,0.7,-0.7,0.7,-0.3,0.4,-1.4,0.9,-1.2,-1.4,1.0
3822,-0.4,0.1,0.0,0.2,1.2,0.9,5.5,4.6,5.2,4.0,7.2,3.7,1.8,1.1,1.3,-0.2,0.2,-0.6,1.7,-0.8,0.4,0.8,-0.3,1.6,0.4,1.0,0.4,-0.2,-0.5,-1.4,-0.1,0.2,-0.5,-0.8,-0.6,-1.5,-1.5,-1.4,-0.1,0.4,1.0
3823,-0.3,-0.7,-0.3,0.7,-1.4,-0.7,2.9,1.6,3.3,3.7,7.5,6.1,4.7,4.2,1.5,0.5,-0.5,1.9,1.7,0.4,0.9,-0.8,-0.4,-1.0,0.3,-0.6,1.0,0.4,1.4,-0.9,-0.9,-0.3,1.3,-1.0,-1.1,-1.3,0.2,1.0,-0.4,1.9,1.0
3824,-0.7,-1.8,-0.5,-0.4,-2.0,1.3,4.8,1.3,5.8,4.4,6.9,5.1,2.1,2.2,2.3,0.9,-1.3,0.0,-1.0,-1.4,-0.9,1.5,-0.1,0.5,-2.5,0.3,-0.6,0.1,-0.5,1.1,-0.6,0.7,-0.7,-0.5,-0.5,-1.1,-0.8,1.4,1.2,-0.2,1.0
3825,2.6,-0.1,-0.5,2.8,1.6,3.3,6.0,4.9,4.8,5.5,5.0,3.5,3.2,0.0,-0.3,1.0,0.1,-1.2,0.7,-0.8,0.2,0.9,-0.9,0.7,-1.2,-1.3,0.8,0.5,0.3,0.4,0.5,-0.7,-0.8,-1.2,1.0,0.8,-1.4,0.3,-1.4,0.4,1.0
3826,-1.3,0.0,1.5,1.7,2.5,5.6,3.4,4.9,5.2,4.4,4.4,0.6,0.5,0.5,1.3,1.7,0.5,0.1,-0.5,-0.1,-0.1,-0.3,-1.9,1.0,0.0,-0.6,-1.1,1.3,-0.8,0.6,-0.3,-0.3,-0.6,1.0,1.9,1.3,0.5,0.5,0.0,-0.3,1.0
3827,1.4,0.5,0.1,0.1,1.6,2.1,3.4,2.6,2.0,2.4,1.5,2.3,2.5,3.5,5.2,3.6,2.4,1.5,0.9,1.6,0.7,-0.5,0.7,0.4,-1.4,1.2,0.0,-0.9,-0.3,0.1,-0.6,-0.9,-1.1,1.4,0.8,0.0,0.0,0.2,0.4,0.2,0.0
3828,-1.1,-1.2,0.3,-1.0,-0.2,0.3,2.7,0.4,-0.8,-0.4,2.4,3.7,4.9,5.6,6.7,5.5,4.0,1.7,0.1,0.9,0.3,-0.4,0.8,-0.2,-1.2,0.4,-0.5,-1.7,-1.6,-0.3,1.0,0.1,-1.4,-0.2,0.7,0.2,0.2,-0.3,0.8,0.2,1.0
3829,-1.2,-0.4,0.1,-1.7,-0.8,2.4,0.4,1.4,3.6,3.5,6.7,4.4,3.8,1.8,0.6,0.5,-1.8,-0.5,1.6,-2.0,-1.1,0.7,0.8,-0.4,1.2,1.2,0.2,0.3,0.3,0.6,1.1,1.2,1.6,-1.0,0.6,1.4,-2.0,1.2,0.9,1.4,1.0
3830,0.7,2.1,1.1,3.0,4.5,2.6,3.1,5.5,3.4,0.8,1.0,0.7,1.5,2.4,1.9,2.0,1.0,0.8,-0.1,0.4,-0.8,0.0,0.0,0.7,0.4,-1.1,0.7,1.0,-0.5,1.4,-0.6,0.2,0.0,0.0,-0.1,-0.9,-0.4,0.6,0.0,0.2,0.0
3831,-1.1,1.1,0.8,1.4,-1.6,0.2,2.5,3.3,4.0,3.8,5.3,3.8,3.0,4.1,4.7,1.1,1.8,0.7,0.7,1.0,-0.7,0.1,-0.1,-0.5,2.4,0.0,-0.2,0.7,-1.5,0.7,-1.8,-0.5,0.4,-0.1,-1.6,0.8,-0.6,-0.3,1.3,1.4,1.0
3832,0.4,-0.1,2.5,0.3,-0.4,1.6,0.6,2.1,3.5,3.6,5.2,3.5,2.8,3.6,2.8,2.0,0.9,0.4,1.8,1.3,0.0,-1.8,-1.2,-0.6,0.3,-0.7,-0.1,-1.6,0.5,-1.1,1.0,1.8,-2.0,-0.4,-1.4,0.3,0.6,-0.9,-0.7,0.7,1.0
3833,-0.3,1.3,2.2,0.3,2.5,4.4,4.7,5.7,5.6,4.3,3.2,1.4,-0.1,1.3,-1.7,0.2,-0.9,-0.6,1.3,-0.4,0.8,0.1,-0.6,0.2,-0.5,0.9,-0.4,-0.7,-0.4,0.2,0.5,0.9,1.7,0.3,0.5,0.3,-0.8,-1.0,-0.6,-1.5,1.0
3834,-1.0,2.1,2.8,2.3,3.1,2.2,5.4,5.7,1.1,2.2,2.2,2.4,-1.0,2.9,2.3,1.5,1.3,1.1,1.2,-0.6,-0.2,1.5,-1.5,1.0,0.1,-0.1,-2.1,1.1,-0.1,0.0,0.0,-1.5,0.8,-1.0,-0.2,0.0,0.4,0.8,0.6,0.8,0.0
3835,0.1,0.2,-0.2,4.4,1.1,4.9,4.8,3.8,3.1,4.7,2.5,1.7,-0.3,0.4,1.5,0.9,0.6,-1.0,-0.2,-1.4,0.5,-0.8,-0.9,2.1,-1.2,0.5,-1.5,-0.2,-2.3,0.1,-0.4,1.2,0.2,-1.7,-0.9,1.8,-0.1,0.3,-0.3,-0.4,1.0
3836,0.0,1.5,-1.2,0.6,1.4,0.9,1.4,3.0,4.6,4.5,7.7,3.3,4.4,1.9,2.1,2.3,-0.8,0.0,-1.1,-1.5,0.3,-0.4,-0.2,-1.0,0.3,0.7,-0.6,-0.6,-0.9,0.2,1.4,0.1,-0.6,-0.1,0.7,1.5,-1.0,0.4,-0.1,-1.2,1.0
3837,-0.2,-0.3,-1.2,-1.3,-0.5,0.9,2.0,4.0,4.2,3.8,4.7,5.1,3.3,2.4,1.7,1.0,0.8,-1.2,1.4,1.7,-2.0,0.7,0.7,-0.7,1.0,1.8,0.3,0.1,-0.3,0.8,-0.5,-0.3,-1.4,-0.8,0.1,0.9,-1.1,1.2,-0.3,0.5,1.0
3838,-0.4,-0.8,0.2,-0.2,1.4,1.5,4.6,5.5,4.8,4.5,2.6,3.5,4.9,2.0,1.6,2.3,-1.1,0.6,-0.4,0.2,-0.7,1.6,0.3,-0.9,0.7,0.8,-0.2,0.1,0.4,-0.1,-0.2,0.3,-0.3,-0.1,0.7,-0.2,-1.2,-0.5,1.0,-0.8,1.0
3839,0.9,-0.2,2.4,2.1,1.3,2.8,5.5,2.0,3.2,2.6,3.8,1.6,1.4,1.6,0.4,1.7,3.7,1.4,-0.1,1.5,0.8,0.5,0.8,0.1,1.7,1.9,-0.9,-0.4,-0.2,0.5,-0.4,-1.4,1.0,1.7,-1.4,1.7,0.4,-0.7,-0.7,-0.6,0.0
3840,1.0,0.4,1.9,3.7,3.1,3.3,6.2,4.8,5.8,4.6,4.2,4.7,2.6,1.2,2.0,-0.2,-1.9,-0.9,0.3,1.7,1.2,-0.3,-0.3,-0.2,-0.6,-0.3,0.4,-0.5,0.7,-1.6,0.5,0.5,-1.2,-0.1,-0.1,0.3,-0.8,-1.2,0.8,-2.2,1.0
3841,-0.1,-0.1,2.4,1.3,3.4,4.4,4.6,4.8,3.0,3.8,3.9,4.5,3.3,2.1,1.3,2.0,-0.8,0.8,1.0,-2.6,1.1,-1.4,-0.4,0.9,1.5,1.1,-1.5,-0.9,0.6,-1.5,0.3,2.2,0.8,1.2,0.0,-0.3,0.4,-0.2,-0.1,1.3,1.0
3842,-0.1,0.7,0.6,1.3,4.6,2.7,5.1,4.0,3.4,2.8,2.8,3.4,0.9,1.7,-0.5,1.9,-0.8,-0.1,1.4,1.9,-0.3,0.1,-0.1,-0.4,1.8,1.1,-0.8,-0.5,-0.2,0.1,0.9,-0.2,0.4,-0.7,-1.3,-0.1,0.9,0.0,1.0,-0.4,1.0
3843,0.7,-0.4,-1.3,-0.9,1.0,1.0,1.3,0.4,0.8,2.6,3.6,4.2,3.9,5.7,4.4,4.9,3.2,2.0,0.8,0.2,0.9,-2.3,0.1,-0.9,-1.6,-2.6,-0.2,0.4,-1.0,0.6,0.1,0.4,-0.2,0.6,0.1,0.5,1.3,-1.8,2.0,-0.1,1.0
3844,0.9,-1.5,0.3,0.7,-1.2,0.3,0.1,1.3,0.3,0.4,0.4,3.7,4.1,6.1,4.4,6.3,4.0,4.2,3.6,0.2,1.0,-2.2,1.0,0.8,0.9,-0.1,-0.7,0.2,-0.5,0.4,-1.4,-0.3,2.3,-0.4,1.1,0.6,0.9,0.2,1.1,-0.6,1.0
